# parsed arguments: Namespace(benchmark='Q7b29d', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='optimal-only', expected_only=False)
# loading benchmark...
# table keywords: {'66.83333', 'university', '84.59999', 'morris', '55.1', '72.9', '62.16667', '475', 'color', '64.96666', 'yield', '88.76666', 'orange', '73.06667', '47.93333', 'green', 'waseca', '61.1', 'duluth', 'wisconsin', '62.56667', '80.0', '38', '92.93333', '63.36667', '54.66667', '76.23333', '64.53333', '63.9', '55.26666', '60.83334', '46.3', 'crookston', '56.3', '76.63334', 'yellow', '55.13334', 'blue', '51.53334', 'no.', '69.70001', '100.3', '48.76667', '457', 'farm', '116.96667', 'grand', 'trebi', 'rapids', '88.03334', '77.3', '34.93333', '90.4', '77.36667', '79.86666', '72.23334', '50.6', '87.63333', '61.8', '64.3', '79.09999', 'red', 'glabron', 'variety', '85.83333', '51.63334', 'manchuria', 'svansota', '65.63333', '113.0666', '73.39999', '60.8', 'peatland', '462', '61.46667', 'teal', 'sum', '53.9', '85.76667', 'site', '82.33334', '50.4', '60.43333', 'velvet', '60.93333', '55.53334', '66.7', '44.83334', '43.56666', '110.4667'}
# input type: [dtype('O'), dtype('O'), dtype('float64'), dtype('O')]
# input is:
             variety             site  Sum of yield   color
# top-9, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['1'])
# top-10, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['2'])
# top-11, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['-99', '-1'])
# top-12, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['-99', '-2'])
# top-13, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['1'])
# top-14, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['2'])
# top-15, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['-99', '-1'])
# top-16, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['-99', '-2'])
# top-17, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '3'], max, 2), eqmax, 2), ['2'])
# top-18, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1', '3'], max, 2), eqmax, 2), ['-99', '-1'])
# top-19, score: 1.37, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(@param0, eqmax, 2), ['2'])
# top-20, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0'], max, 2), eqmax, 1), ['1'])
# top-21, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0'], max, 2), eqmax, 1), ['-99'])
# top-22, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['0'])
# top-23, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['1'])
# top-24, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['-99'])
# top-25, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['-1'])
# top-26, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['0'])
# top-27, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['1'])
# top-28, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['-99'])
# top-29, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['-1'])
# top-30, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['3'], max, 2), eqmax, 1), ['1'])
# top-31, score: 1.30, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['3'], max, 2), eqmax, 1), ['-99'])
# top-32, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['1'])
# top-33, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['2'])
# top-34, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['-99', '-1'])
# top-35, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['-99', '-2'])
# top-36, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['1'])
# top-37, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['2'])
# top-38, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['-99', '-1'])
# top-39, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['-99', '-2'])
# top-40, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '3'], max, 2), eqmax, 2), ['2'])
# top-41, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '3'], max, 2), eqmax, 2), ['-99', '-1'])
# top-42, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['0'])
# top-43, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['2'])
# top-44, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['-99', '-1'])
# top-45, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['-1', '-2'])
# top-46, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['0'])
# top-47, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['2'])
# top-48, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['-99', '-1'])
# top-49, score: 1.29, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['-1', '-2'])
