# parsed arguments: Namespace(benchmark='Q15046', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'69', '82', 'strongly', 'neither', 'blue', 'or', 'percentage', '53', 'disagree', 'agree', 'color'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
                       agree  percentage color
0             Strongly agree          82  blue
1  Neither agree or disagree          69  blue
2          Strongly disagree          53  blue
# query is: What do the three percentages on the three bars add up to?
# expected output type:[dtype('int64')]
# expected output is:
   ANSWER
0     204
# inferred DSL terminals:
  # ConstVal: ['Strongly agree@Str', '69@Int', 'blue@Str', 'agree@Str', 'Strongly disagree@Str', '82@Int', 'percentage@Str', '53@Int', 'Neither agree or disagree@Str', 'color@Str']
     # cmap: [(None, 'Strongly agree'), (None, 69), (None, 'blue'), (None, 'agree'), (None, 'Strongly disagree'), (None, 82), (None, 'percentage'), (None, 53), (None, 'Neither agree or disagree'), (None, 'color')]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 82}]
  # found 541 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 82@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percentage', 82], 'eqmax', 'percentage'], ['percentage']]
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'percentage'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, percentage@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'percentage'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, percentage@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'percentage'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), !=, 0, Neither agree or disagree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '!=', 'agree', 'Neither agree or disagree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), !=, 0, Neither agree or disagree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '!=', 'agree', 'Neither agree or disagree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), !=, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '!=', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 53@Int), !=, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 53], '!=', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Neither agree or disagree@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'Neither agree or disagree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percentage', 'color'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly agree@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly agree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 69@Int), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 69], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, agree@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'agree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Strongly disagree@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Strongly disagree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 82@Int), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 82], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percentage@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percentage'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 53@Int), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 53], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), >=, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '>=', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), >, 1, 69@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Neither agree or disagree@Str), >, 1, 69@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Neither agree or disagree'], '>', 'percentage', 69], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 0, Strongly agree@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 0, Strongly agree@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'agree', 'Strongly agree'], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 1, 82@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'percentage', 82], ['percentage']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), >=, 1, 82@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '>=', 'percentage', 82], ['percentage']]
